meta_id,question_id,estimate_id,estimate,std.error,z_stat,dv,iv,n,overall_effect,question,sample,sample_size,study_id,study_journal,study_year,subfield,subset
AskDouPal2021,AskDouPal2021; human_rights; ,126,-0.40825,0.40824829,-1.000004189,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,127,0.27735,0.2773501,0.9999996394448749,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,128,-0.27735,0.2773501,-0.999999639,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,129,0.55763,0.25028185,2.2280081436188843,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,130,0.55763,0.25028185,2.2280081436188843,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,131,0.44721,0.4472136,0.99999195,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,132,0.28868,0.28867513,1.0000168701751342,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,133,0.28868,0.28867513,1.0000168701751342,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,134,0.61879,0.27773509,2.2279863880361677,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,135,0.33333,0.33333333,0.9999900099999002,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,136,0.5,0.5,1,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,137,0.33333,0.33333333,0.9999900099999002,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,138,0.33333,0.33333333,0.9999900099999002,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,139,0.21822,0.21821789,1.000009669234727,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,140,0.22361,0.2236068,1.000014310834912,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,141,-0.27735,0.2773501,-0.999999639,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,142,0.22361,0.2236068,1.000014310834912,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,143,-0.22361,0.2236068,-1.000014311,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,144,0.45513,0.20427748,2.2279988964030686,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,145,0.46493,0.20867786,2.2279795278713324,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,146,0.28868,0.28867513,1.0000168701751342,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,147,0.22942,0.22941573,1.0000186124988029,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,148,0.22942,0.22941573,1.0000186124988029,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,149,0.24254,0.24253563,1.0000180179712153,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,150,0.25,0.25,1,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,151,0.30151,0.30151134,0.9999955557227134,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,152,0.25,0.25,1,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,153,0.25,0.25,1,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Carleton & Stohl,NA,1987,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,154,0.07243,0.12276816,0.5899738173154994,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,155,0.23603,0.08490188,2.780032668298982,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,156,0.28706,0.08672531,3.3099910510553374,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,157,0.09365,0.11420378,0.8200253967075345,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,158,0.23371,0.08560687,2.730037904668165,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,159,0.28684,0.08745108,3.2800052326397795,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,160,0.08742,0.11502797,0.7599890704843353,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,161,0.22196,0.0804212,2.759968764455144,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,162,0.05317,0.08180729,0.6499420772892001,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,163,0.24976,0.08242791,3.0300416448748977,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,164,0.10627,0.08433862,1.2600395880321495,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,165,0.01554,0.11950844,0.13003265710773232,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,166,0.08396,0.11825909,0.7099665657836536,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Chauvet,NA,2002,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,167,0.68255,0.24361209,2.8017903380739435,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,"Cingranelli & Pasquarello,",NA,1985,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,168,0.25736,0.02390521,10.765853970745288,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Cooray & Shahiduzzaman,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,169,0.2063,0.02622628,7.866155627103806,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Cooray & Shahiduzzaman,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,170,0.10456,0.02534267,4.125847828977768,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Cooray & Shahiduzzaman,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,171,0.04661,0.02772621,1.6810808256880403,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Cooray & Shahiduzzaman,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,172,0.00387,0.02036987,0.18998648494074827,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Fleck & Kilby,NA,2006,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,173,0.01633,0.02040969,0.8001101437601453,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Fleck & Kilby,NA,2006,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,174,-0.00807,0.02374824,-0.339814656,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Fleck & Kilby,NA,2006,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,175,0.03071,0.02380504,1.2900629446537373,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Fleck & Kilby,NA,2006,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,176,0.1113,0.05939014,1.8740484531607435,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,177,0.11394,0.05937227,1.919077710857274,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,178,0.19324,0.05811836,3.324938969372157,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,179,0.19734,0.05933258,3.3259972851340693,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,180,0.14128,0.06223884,2.2699651857264693,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,181,0.19734,0.05933258,3.3259972851340693,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,182,0.14709,0.06008497,2.448033177015816,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,183,0.02251,0.05974629,0.3767597954617768,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,184,0.05359,0.05967556,0.8980225740654968,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,185,0.11707,0.05882759,1.9900526266671812,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,186,0.0092,0.06052019,0.15201538527886313,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,187,0.20479,0.06153694,3.3279197828166303,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,188,0.01852,0.06051238,0.3060530754202694,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,189,-0.06697,0.06060929,-1.104946123,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,190,0.19,0.06337395,2.9980772856986193,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,191,0.13754,0.06061738,2.268986221443421,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,192,0.0308,0.06082918,0.5063359394290701,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,193,-5.40E-04,0.0614295,-0.008790565,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,194,0.1995,0.05996874,3.3267332280117943,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,195,0.19914,0.05986129,3.3266907545761213,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; democracy; ,196,0.04675,0.06045657,0.7732823744383778,,democracy,1323,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,197,-0.04814,0.064474890000000007,-0.746647261,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,198,0.01711,0.06119005,0.27962062459501175,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
AskDouPal2021,AskDouPal2021; human_rights; ,199,0.08228,0.06065168,1.3565988609054194,,human_rights,322,yes,Does democracy and human rights record affect US aid allocation?,Briggs,NA,Gates & Hoeffler,NA,2004,Political Economy,NA
